step,wallclock_sec,split,loss,tokens_per_sec,lr
5340,2818.314647,train,1.565148,64439.281138,2.00000000e-03
5360,2828.485970,train,1.465515,64432.130553,2.00000000e-03
5380,2838.657081,train,1.548455,64433.473244,2.00000000e-03
5400,2848.829134,train,1.548309,64427.501795,2.00000000e-03
5400,2852.201468,val,1.517327,,2.00000000e-03
5420,2862.831824,train,1.484539,46802.437952,2.00000000e-03
5440,2872.995465,train,1.533690,64480.827902,2.00000000e-03
5460,2883.159280,train,1.525904,64479.723730,2.00000000e-03
5480,2893.324520,train,1.471070,64470.687577,2.00000000e-03
5500,2903.489248,train,1.490973,64473.935764,2.00000000e-03
5520,2913.654616,train,1.484463,64469.874070,2.00000000e-03
5540,2923.819460,train,1.489519,64473.196273,2.00000000e-03
5560,2933.985166,train,1.530267,64467.730016,2.00000000e-03
5580,2944.151102,train,1.507275,64466.275528,2.00000000e-03
5600,2954.317686,train,1.535537,64462.161889,2.00000000e-03
5600,2957.689348,val,1.499818,,2.00000000e-03
5620,2968.424019,train,1.522677,46458.567322,2.00000000e-03
5640,2978.596312,train,1.493521,64425.984191,2.00000000e-03
5660,2988.769372,train,1.464518,64421.125318,2.00000000e-03
5680,2998.943564,train,1.566554,64413.963666,2.00000000e-03
5700,3009.116028,train,1.519151,64424.903036,2.00000000e-03
5720,3019.289209,train,1.511445,64420.361373,2.00000000e-03
5740,3029.462013,train,1.562865,64422.745364,2.00000000e-03
5760,3039.634524,train,1.514145,64424.607084,2.00000000e-03
5780,3049.810347,train,1.547889,64403.634612,2.00000000e-03
5800,3059.983911,train,1.493502,64417.938307,2.00000000e-03
5800,3063.356992,val,1.504348,,2.00000000e-03
5820,3073.995781,train,1.505305,46771.771507,2.00000000e-03
5840,3084.167996,train,1.472161,64426.479481,2.00000000e-03
5860,3094.339757,train,1.529427,64429.357749,2.00000000e-03
5880,3104.512500,train,1.528455,64423.134912,2.00000000e-03
5900,3114.683700,train,1.526484,64432.909881,2.00000000e-03
5920,3124.855138,train,1.526209,64431.399573,2.00000000e-03
5940,3135.027577,train,1.456110,64425.057053,2.00000000e-03
5960,3145.201170,train,1.513830,64417.752622,2.00000000e-03
5980,3155.372063,train,1.494466,64434.858282,2.00000000e-03
6000,3165.542977,train,1.476969,64434.716302,2.00000000e-03
6000,3168.917495,val,1.501813,,2.00000000e-03
6020,3179.630110,train,1.521099,46521.888123,2.00000000e-03
6040,3189.800885,train,1.517772,64435.599914,2.00000000e-03
6060,3199.971374,train,1.492753,64437.412528,2.00000000e-03
6080,3210.141367,train,1.503178,64440.554635,2.00000000e-03
6100,3220.315628,train,1.509181,64413.524418,2.00000000e-03
6120,3230.486725,train,1.473301,64433.563866,2.00000000e-03
6140,3240.655551,train,1.455884,64447.950368,2.00000000e-03
6160,3250.824684,train,1.506680,64446.004196,2.00000000e-03
6180,3260.994628,train,1.497537,64440.864330,2.00000000e-03
6200,3271.162926,train,1.497901,64451.297514,2.00000000e-03
6200,3274.533679,val,1.500922,,2.00000000e-03
6220,3285.175231,train,1.491534,46770.321525,2.00000000e-03
6240,3295.341568,train,1.531951,64463.732600,2.00000000e-03
6260,3305.508620,train,1.467553,64459.194530,2.00000000e-03
6280,3315.676112,train,1.476550,64456.407305,2.00000000e-03
6300,3325.845086,train,1.464778,64447.010510,2.00000000e-03
6320,3336.018629,train,1.511595,64418.071156,2.00000000e-03
6340,3346.188474,train,1.481681,64441.492794,2.00000000e-03
6360,3356.360219,train,1.470010,64429.458931,2.00000000e-03
6380,3366.529159,train,1.479776,64447.226584,2.00000000e-03
6400,3376.699531,train,1.475965,64438.151198,2.00000000e-03
6400,3380.072489,val,1.504045,,2.00000000e-03
6420,3390.701047,train,1.472028,46806.361359,2.00000000e-03
6440,3400.873235,train,1.501592,64426.650116,2.00000000e-03
6460,3411.045138,train,1.468346,64428.456186,2.00000000e-03
6480,3421.218475,train,1.510728,64419.370989,2.00000000e-03
6500,3431.390716,train,1.559277,64426.317907,2.00000000e-03
6520,3441.564766,train,1.505218,64414.855767,2.00000000e-03
6540,3451.738081,train,1.495085,64419.517431,2.00000000e-03
6560,3461.908925,train,1.499254,64435.163392,2.00000000e-03
6580,3472.081462,train,1.513756,64424.439479,2.00000000e-03
6600,3482.254236,train,1.491954,64422.937118,2.00000000e-03
6600,3485.626124,val,1.498366,,2.00000000e-03
6620,3496.331207,train,1.549263,46555.470533,2.00000000e-03
6640,3506.503923,train,1.460911,64423.304020,2.00000000e-03
6660,3516.675479,train,1.506334,64430.658038,2.00000000e-03
6680,3526.846789,train,1.454947,64432.212110,2.00000000e-03
6700,3537.016320,train,1.509699,64443.479486,2.00000000e-03
6720,3547.188711,train,1.495662,64425.366599,2.00000000e-03
6740,3557.357696,train,1.474612,64446.941003,2.00000000e-03
